,pcode,area_name_en,area_name_mm,area_type_mm,area_type_en,location,point,latitude,longitude
412,MMR016010,Monghpyak,မိုင်းဖြတ်,မြို့နယ်,Township,"မိူင်းၽျၢၵ်ႈ, မိုင်းဖြတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(20.8784297, 99.9255692, 0.0)",20.878429699999998,99.9255692
413,MMR016011,Mongyawng,မိုင်းယောင်း,မြို့နယ်,Township,"မိုင်းယောင်း, မိုင်းဖြတ်ခရိုင်, ရှမ်းပြည်နယ် အရှေ့ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.3708325, 100.56314494374516, 0.0)",21.370832500000002,100.56314494374516
414,MMR017001,Pathein,ပုသိမ်,မြို့နယ်,Township,"ပုသိမ်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.9079855, 94.55199096551516, 0.0)",16.907985500000002,94.55199096551516
415,MMR017002,Kangyidaunt,ကန်ကြီးထောင့်,မြို့နယ်,Township,"ကန်ကြီးထောင့်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.790438100000003, 94.88734781287103, 0.0)",16.790438100000006,94.88734781287106
416,MMR017003,Thabaung,သာပေါင်း,မြို့နယ်,Township,"သာပေါင်း, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.1807133, 94.75553704448188, 0.0)",17.1807133,94.75553704448187
417,MMR017004,Ngapudaw,ငပုတော,မြို့နယ်,Township,"ငပုတော, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.342192, 94.42019414125038, 0.0)",16.342192,94.42019414125038
418,MMR017005,Kyonpyaw,ကျုံပျော်,မြို့နယ်,Township,"ကျုံပျော်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.3195013, 95.28611130762877, 0.0)",17.3195013,95.28611130762876
419,MMR017006,Yegyi,ရေကြည်,မြို့နယ်,Township,"ရေကြည်, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.3501109, 94.95631959426856, 0.0)",17.3501109,94.95631959426856
420,MMR017007,Kyaunggon,ကျောင်းကုန်း,မြို့နယ်,Township,"ကျောင်းကုန်း, Pathein, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.05761315, 95.18773645858303, 0.0)",17.05761315,95.18773645858305
421,MMR017008,Hinthada,ဟင်္သာတ,မြို့နယ်,Township,"ဟင်္သာတ, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.620633249999997, 95.39117494347299, 0.0)",17.620633249999994,95.39117494347299
422,MMR017009,Zalun,ဇလွန်,မြို့နယ်,Township,"ဇလွန်, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.480958, 95.61822523083407, 0.0)",17.480957999999998,95.61822523083408
423,MMR017010,Lemyethna,လေးမျက်နှာ,မြို့နယ်,Township,"လေးမျက်နှာ, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.60274745, 95.0002042437998, 0.0)",17.60274745,95.0002042437998
424,MMR017011,Myanaung,မြန်အောင်,မြို့နယ်,Township,"မြန်အောင်, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(18.1085255, 95.14321809927287, 0.0)",18.1085255,95.14321809927289
425,MMR017012,Kyangin,ကြံခင်း,မြို့နယ်,Township,"ကြံခင်း, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(18.31680815, 95.05779173258261, 0.0)",18.31680815,95.05779173258259
426,MMR017013,Ingapu,အင်္ဂပူ,မြို့နယ်,Township,"အင်္ဂပူ, Hinthada, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.84032085, 95.18103278203236, 0.0)",17.84032085,95.18103278203236
427,MMR017014,Myaungmya,မြောင်းမြ,မြို့နယ်,Township,"မြောင်းမြ, Myaungmya, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.53129735, 94.9138158856463, 0.0)",16.53129735,94.9138158856463
428,MMR017015,Einme,အိမ်မဲ,မြို့နယ်,Township,"အိမ်မဲ, Myaungmya, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.7645637, 95.08117526827087, 0.0)",16.7645637,95.08117526827087
429,MMR017016,Labutta,လပွတ္တာ,မြို့နယ်,Township,"လပွတ္တာ, Labutta, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(15.96214255, 94.94954345009798, 0.0)",15.96214255,94.94954345009798
430,MMR017017,Wakema,ဝါးခယ်မ,မြို့နယ်,Township,"ဝါးခယ်မ, Myaungmya, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.55167495, 95.22511672911895, 0.0)",16.55167495,95.22511672911895
431,MMR017018,Mawlamyinegyun,မော်လမြိုင်ကျွန်း,မြို့နယ်,Township,"မော်လမြိုင်ကျွန်း, Labutta, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.3527339, 95.25289907403995, 0.0)",16.3527339,95.25289907403996
432,MMR017019,Maubin,မအူပင်,မြို့နယ်,Township,"မအူပင်, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, 10181, Myanmar","(16.7061423, 95.6326346472973, 0.0)",16.7061423,95.63263464729731
433,MMR017020,Pantanaw,ပန်းတနော်,မြို့နယ်,Township,"ပန်းတနော်, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, 10171, Myanmar","(16.98973975, 95.37284789032651, 0.0)",16.98973975,95.37284789032653
434,MMR017021,Nyaungdon,ညောင်တုန်း,မြို့နယ်,Township,"ညောင်တုန်း, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.0326858, 95.68513430684948, 0.0)",17.0326858,95.68513430684948
435,MMR017022,Danubyu,ဓနုဖြူ,မြို့နယ်,Township,"ဓနုဖြူ, Maubin, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(17.242142049999998, 95.55412064155878, 0.0)",17.242142049999998,95.55412064155878
436,MMR017023,Pyapon,ဖျာပုံ,မြို့နယ်,Township,"ဖျာပုံ, Pyapon, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.06170115, 95.64946899727501, 0.0)",16.06170115,95.64946899727501
437,MMR017024,Bogale,ဘိုကလေး,မြို့နယ်,Township,"ဘိုကလေး, Pyapon, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.128179600000003, 95.45073234148815, 0.0)",16.128179600000006,95.45073234148815
438,MMR017025,Kyaiklat,ကျိုက်လတ်,မြို့နယ်,Township,"ကျိုက်လတ်, Pyapon, ဧရာဝတီတိုင်းဒေသကြီး, Myanmar","(16.506579, 95.65118257807637, 0.0)",16.506579000000002,95.65118257807636
439,MMR017026,Dedaye,ဒေးဒရဲ,မြို့နယ်,Township,"ဒေးဒရဲ, Pyapon, ဧရာဝတီတိုင်းဒေသကြီး, 10261, Myanmar","(16.3048976, 95.79808923579134, 0.0)",16.3048976,95.79808923579134
440,MMR018001,Zay Yar Thi Ri,ဇေယျာသီရိ,မြို့နယ်,Township,"ဇေယျာသီရိ, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, 15013, Myanmar","(19.862, 96.309, 0.0)",19.862000000000002,96.309
441,MMR018002,Za Bu Thi Ri,ဇမ္ဗူသီရိ,မြို့နယ်,Township,"ဇမ္ဗူသီရိ, ဒက္ခိဏခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, 15011, Myanmar","(19.764, 96.061, 0.0)",19.764,96.061
442,MMR018003,Tatkon,တပ်ကုန်း,မြို့နယ်,Township,"တပ်ကုန်း, ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ, တောင်ကြီးခရိုင, ရှမ်းပြည်နယ်တောင်ပိုင်း, ရှမ်းပြည်နယ် Shan State, Myanmar","(21.09828, 96.509819, 0.0)",21.09828,96.509819
443,MMR018004,Det Khi Na Thi Ri,ဒက္ခိဏသီရိ,မြို့နယ်,Township,"ဒက္ခိဏသီရိ, ဒက္ခိဏခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(19.719, 96.067, 0.0)",19.719,96.06700000000001
444,MMR018005,Poke Ba Thi Ri,ပုဗ္ဗသီရိ,မြို့နယ်,Township,"ပုဗ္ဗသီရိ, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(19.806, 96.183, 0.0)",19.805999999999997,96.18299999999999
445,MMR018006,Pyinmana,ပျဉ်းမနား,မြို့နယ်,Township,"ပျဉ်းမနား, ဒက္ခိဏခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, 100604, Myanmar","(19.738964, 96.2088371, 0.0)",19.738964000000003,96.2088371
446,MMR018007,Lewe,လယ်ဝေး,မြို့နယ်,Township,"လယ်ဝေး, ဒက္ခိဏခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, 095, Myanmar","(19.63467, 96.110069, 0.0)",19.63467,96.110069
447,MMR018008,Oke Ta Ra Thi Ri,ဥတ္တရသီရိ,မြို့နယ်,Township,"ဥတ္တရသီရိ, ဥတ္တရခရိုင်, နေပြည်တော် ပြည်ထောင်စုနယ်မြ, Myanmar","(19.891, 96.043, 0.0)",19.891,96.04299999999999
